uniqPhages,uniqSpecies,Infectivity
1.263.A.,Aliivibrio fischeri,NoInf
1.263.A.,Enterovibrio norvegicus,NoInf
1.263.A.,Shewanella sp. 10N.6,NoInf
1.263.A.,Shewanella sp. 10N.7,NoInf
1.263.A.,Vibrio alginolyticus,NoInf
1.263.A.,Vibrio anguillarum,NoInf
1.263.A.,Vibrio breoganii,NoInf
1.263.A.,Vibrio cyclitrophicus,Inf
1.263.A.,Vibrio jasicida,NoInf
1.263.A.,Vibrio kanaloae,NoInf
1.263.A.,Vibrio lentus,NoInf
1.263.A.,Vibrio parahaemolyticus,NoInf
1.263.A.,Vibrio sp. 10N.1,NoInf
1.263.A.,Vibrio sp. 10N.2,NoInf
1.263.A.,Vibrio sp. 10N.3,NoInf
1.263.A.,Vibrio sp. 10N.4,NoInf
1.263.A.,Vibrio sp. 10N.5,NoInf
1.263.A.,Vibrio sp. F12,NoInf
1.263.A.,Vibrio sp. F13,NoInf
1.263.A.,Vibrio splendidus,NoInf
1.263.A.,Vibrio tasmaniensis,NoInf
1.263.A.,Vibrio vulnificus,NoInf
1.264.O.,Aliivibrio fischeri,NoInf
1.264.O.,Enterovibrio norvegicus,NoInf
1.264.O.,Shewanella sp. 10N.6,NoInf
1.264.O.,Shewanella sp. 10N.7,NoInf
1.264.O.,Vibrio alginolyticus,NoInf
1.264.O.,Vibrio anguillarum,NoInf
1.264.O.,Vibrio breoganii,NoInf
1.264.O.,Vibrio cyclitrophicus,NoInf
1.264.O.,Vibrio jasicida,NoInf
1.264.O.,Vibrio kanaloae,NoInf
1.264.O.,Vibrio lentus,NoInf
1.264.O.,Vibrio parahaemolyticus,NoInf
1.264.O.,Vibrio sp. 10N.1,NoInf
1.264.O.,Vibrio sp. 10N.2,NoInf
1.264.O.,Vibrio sp. 10N.3,NoInf
1.264.O.,Vibrio sp. 10N.4,NoInf
1.264.O.,Vibrio sp. 10N.5,NoInf
1.264.O.,Vibrio sp. F12,NoInf
1.264.O.,Vibrio sp. F13,NoInf
1.264.O.,Vibrio splendidus,Inf
1.264.O.,Vibrio tasmaniensis,NoInf
1.264.O.,Vibrio vulnificus,NoInf
1.265.O.,Aliivibrio fischeri,NoInf
1.265.O.,Enterovibrio norvegicus,NoInf
1.265.O.,Shewanella sp. 10N.6,NoInf
1.265.O.,Shewanella sp. 10N.7,NoInf
1.265.O.,Vibrio alginolyticus,NoInf
1.265.O.,Vibrio anguillarum,NoInf
1.265.O.,Vibrio breoganii,NoInf
1.265.O.,Vibrio cyclitrophicus,Inf
1.265.O.,Vibrio jasicida,NoInf
1.265.O.,Vibrio kanaloae,NoInf
1.265.O.,Vibrio lentus,NoInf
1.265.O.,Vibrio parahaemolyticus,NoInf
1.265.O.,Vibrio sp. 10N.1,NoInf
1.265.O.,Vibrio sp. 10N.2,NoInf
1.265.O.,Vibrio sp. 10N.3,NoInf
1.265.O.,Vibrio sp. 10N.4,NoInf
1.265.O.,Vibrio sp. 10N.5,NoInf
1.265.O.,Vibrio sp. F12,NoInf
1.265.O.,Vibrio sp. F13,NoInf
1.265.O.,Vibrio splendidus,NoInf
1.265.O.,Vibrio tasmaniensis,NoInf
1.265.O.,Vibrio vulnificus,NoInf
1.266.O.,Aliivibrio fischeri,NoInf
1.266.O.,Enterovibrio norvegicus,NoInf
1.266.O.,Shewanella sp. 10N.6,NoInf
1.266.O.,Shewanella sp. 10N.7,NoInf
1.266.O.,Vibrio alginolyticus,NoInf
1.266.O.,Vibrio anguillarum,NoInf
1.266.O.,Vibrio breoganii,Inf
1.266.O.,Vibrio cyclitrophicus,NoInf
1.266.O.,Vibrio jasicida,NoInf
1.266.O.,Vibrio kanaloae,NoInf
1.266.O.,Vibrio lentus,NoInf
1.266.O.,Vibrio parahaemolyticus,NoInf
1.266.O.,Vibrio sp. 10N.1,NoInf
1.266.O.,Vibrio sp. 10N.2,NoInf
1.266.O.,Vibrio sp. 10N.3,NoInf
1.266.O.,Vibrio sp. 10N.4,NoInf
1.266.O.,Vibrio sp. 10N.5,NoInf
1.266.O.,Vibrio sp. F12,NoInf
1.266.O.,Vibrio sp. F13,NoInf
1.266.O.,Vibrio splendidus,NoInf
1.266.O.,Vibrio tasmaniensis,NoInf
1.266.O.,Vibrio vulnificus,NoInf
1.267.O.,Aliivibrio fischeri,NoInf
1.267.O.,Enterovibrio norvegicus,NoInf
1.267.O.,Shewanella sp. 10N.6,NoInf
1.267.O.,Shewanella sp. 10N.7,NoInf
1.267.O.,Vibrio alginolyticus,NoInf
1.267.O.,Vibrio anguillarum,NoInf
1.267.O.,Vibrio breoganii,NoInf
1.267.O.,Vibrio cyclitrophicus,NoInf
1.267.O.,Vibrio jasicida,NoInf
1.267.O.,Vibrio kanaloae,NoInf
1.267.O.,Vibrio lentus,Inf
1.267.O.,Vibrio parahaemolyticus,NoInf
1.267.O.,Vibrio sp. 10N.1,NoInf
1.267.O.,Vibrio sp. 10N.2,NoInf
1.267.O.,Vibrio sp. 10N.3,NoInf
1.267.O.,Vibrio sp. 10N.4,NoInf
1.267.O.,Vibrio sp. 10N.5,NoInf
1.267.O.,Vibrio sp. F12,NoInf
1.267.O.,Vibrio sp. F13,NoInf
1.267.O.,Vibrio splendidus,NoInf
1.267.O.,Vibrio tasmaniensis,NoInf
1.267.O.,Vibrio vulnificus,NoInf
1.268.A.,Aliivibrio fischeri,NoInf
1.268.A.,Enterovibrio norvegicus,NoInf
1.268.A.,Shewanella sp. 10N.6,NoInf
1.268.A.,Shewanella sp. 10N.7,NoInf
1.268.A.,Vibrio alginolyticus,NoInf
1.268.A.,Vibrio anguillarum,NoInf
1.268.A.,Vibrio breoganii,NoInf
1.268.A.,Vibrio cyclitrophicus,NoInf
1.268.A.,Vibrio jasicida,NoInf
1.268.A.,Vibrio kanaloae,NoInf
1.268.A.,Vibrio lentus,Inf
1.268.A.,Vibrio parahaemolyticus,NoInf
1.268.A.,Vibrio sp. 10N.1,NoInf
1.268.A.,Vibrio sp. 10N.2,NoInf
1.268.A.,Vibrio sp. 10N.3,NoInf
1.268.A.,Vibrio sp. 10N.4,NoInf
1.268.A.,Vibrio sp. 10N.5,NoInf
1.268.A.,Vibrio sp. F12,NoInf
1.268.A.,Vibrio sp. F13,NoInf
1.268.A.,Vibrio splendidus,NoInf
1.268.A.,Vibrio tasmaniensis,NoInf
1.268.A.,Vibrio vulnificus,NoInf
1.269.O.,Aliivibrio fischeri,NoInf
1.269.O.,Enterovibrio norvegicus,NoInf
1.269.O.,Shewanella sp. 10N.6,NoInf
1.269.O.,Shewanella sp. 10N.7,NoInf
1.269.O.,Vibrio alginolyticus,NoInf
1.269.O.,Vibrio anguillarum,NoInf
1.269.O.,Vibrio breoganii,NoInf
1.269.O.,Vibrio cyclitrophicus,NoInf
1.269.O.,Vibrio jasicida,NoInf
1.269.O.,Vibrio kanaloae,NoInf
1.269.O.,Vibrio lentus,Inf
1.269.O.,Vibrio parahaemolyticus,NoInf
1.269.O.,Vibrio sp. 10N.1,NoInf
1.269.O.,Vibrio sp. 10N.2,NoInf
1.269.O.,Vibrio sp. 10N.3,NoInf
1.269.O.,Vibrio sp. 10N.4,NoInf
1.269.O.,Vibrio sp. 10N.5,NoInf
1.269.O.,Vibrio sp. F12,NoInf
1.269.O.,Vibrio sp. F13,NoInf
1.269.O.,Vibrio splendidus,NoInf
1.269.O.,Vibrio tasmaniensis,NoInf
1.269.O.,Vibrio vulnificus,NoInf
1.270.A.,Aliivibrio fischeri,NoInf
1.270.A.,Enterovibrio norvegicus,NoInf
1.270.A.,Shewanella sp. 10N.6,NoInf
1.270.A.,Shewanella sp. 10N.7,NoInf
1.270.A.,Vibrio alginolyticus,NoInf
1.270.A.,Vibrio anguillarum,NoInf
1.270.A.,Vibrio breoganii,NoInf
1.270.A.,Vibrio cyclitrophicus,NoInf
1.270.A.,Vibrio jasicida,NoInf
1.270.A.,Vibrio kanaloae,NoInf
1.270.A.,Vibrio lentus,Inf
1.270.A.,Vibrio parahaemolyticus,NoInf
1.270.A.,Vibrio sp. 10N.1,NoInf
1.270.A.,Vibrio sp. 10N.2,NoInf
1.270.A.,Vibrio sp. 10N.3,NoInf
1.270.A.,Vibrio sp. 10N.4,NoInf
1.270.A.,Vibrio sp. 10N.5,NoInf
1.270.A.,Vibrio sp. F12,NoInf
1.270.A.,Vibrio sp. F13,NoInf
1.270.A.,Vibrio splendidus,NoInf
1.270.A.,Vibrio tasmaniensis,NoInf
1.270.A.,Vibrio vulnificus,NoInf
1.271.A.,Aliivibrio fischeri,NoInf
1.271.A.,Enterovibrio norvegicus,NoInf
1.271.A.,Shewanella sp. 10N.6,NoInf
1.271.A.,Shewanella sp. 10N.7,NoInf
1.271.A.,Vibrio alginolyticus,NoInf
1.271.A.,Vibrio anguillarum,NoInf
1.271.A.,Vibrio breoganii,NoInf
1.271.A.,Vibrio cyclitrophicus,NoInf
1.271.A.,Vibrio jasicida,NoInf
1.271.A.,Vibrio kanaloae,NoInf
1.271.A.,Vibrio lentus,Inf
1.271.A.,Vibrio parahaemolyticus,NoInf
1.271.A.,Vibrio sp. 10N.1,NoInf
1.271.A.,Vibrio sp. 10N.2,NoInf
1.271.A.,Vibrio sp. 10N.3,NoInf
1.271.A.,Vibrio sp. 10N.4,NoInf
1.271.A.,Vibrio sp. 10N.5,NoInf
1.271.A.,Vibrio sp. F12,NoInf
1.271.A.,Vibrio sp. F13,NoInf
1.271.A.,Vibrio splendidus,NoInf
1.271.A.,Vibrio tasmaniensis,NoInf
1.271.A.,Vibrio vulnificus,NoInf
1.272.O.,Aliivibrio fischeri,NoInf
1.272.O.,Enterovibrio norvegicus,NoInf
1.272.O.,Shewanella sp. 10N.6,NoInf
1.272.O.,Shewanella sp. 10N.7,NoInf
1.272.O.,Vibrio alginolyticus,NoInf
1.272.O.,Vibrio anguillarum,NoInf
1.272.O.,Vibrio breoganii,NoInf
1.272.O.,Vibrio cyclitrophicus,NoInf
1.272.O.,Vibrio jasicida,NoInf
1.272.O.,Vibrio kanaloae,NoInf
1.272.O.,Vibrio lentus,Inf
1.272.O.,Vibrio parahaemolyticus,NoInf
1.272.O.,Vibrio sp. 10N.1,NoInf
1.272.O.,Vibrio sp. 10N.2,NoInf
1.272.O.,Vibrio sp. 10N.3,NoInf
1.272.O.,Vibrio sp. 10N.4,NoInf
1.272.O.,Vibrio sp. 10N.5,NoInf
1.272.O.,Vibrio sp. F12,NoInf
1.272.O.,Vibrio sp. F13,NoInf
1.272.O.,Vibrio splendidus,NoInf
1.272.O.,Vibrio tasmaniensis,NoInf
1.272.O.,Vibrio vulnificus,NoInf
1.273.O.,Aliivibrio fischeri,NoInf
1.273.O.,Enterovibrio norvegicus,NoInf
1.273.O.,Shewanella sp. 10N.6,NoInf
1.273.O.,Shewanella sp. 10N.7,NoInf
1.273.O.,Vibrio alginolyticus,NoInf
1.273.O.,Vibrio anguillarum,NoInf
1.273.O.,Vibrio breoganii,NoInf
1.273.O.,Vibrio cyclitrophicus,Inf
1.273.O.,Vibrio jasicida,NoInf
1.273.O.,Vibrio kanaloae,NoInf
1.273.O.,Vibrio lentus,NoInf
1.273.O.,Vibrio parahaemolyticus,NoInf
1.273.O.,Vibrio sp. 10N.1,NoInf
1.273.O.,Vibrio sp. 10N.2,NoInf
1.273.O.,Vibrio sp. 10N.3,NoInf
1.273.O.,Vibrio sp. 10N.4,NoInf
1.273.O.,Vibrio sp. 10N.5,NoInf
1.273.O.,Vibrio sp. F12,NoInf
1.273.O.,Vibrio sp. F13,NoInf
1.273.O.,Vibrio splendidus,NoInf
1.273.O.,Vibrio tasmaniensis,NoInf
1.273.O.,Vibrio vulnificus,NoInf
1.274.O.,Aliivibrio fischeri,NoInf
1.274.O.,Enterovibrio norvegicus,NoInf
1.274.O.,Shewanella sp. 10N.6,NoInf
1.274.O.,Shewanella sp. 10N.7,NoInf
1.274.O.,Vibrio alginolyticus,NoInf
1.274.O.,Vibrio anguillarum,NoInf
1.274.O.,Vibrio breoganii,NoInf
1.274.O.,Vibrio cyclitrophicus,NoInf
1.274.O.,Vibrio jasicida,NoInf
1.274.O.,Vibrio kanaloae,NoInf
1.274.O.,Vibrio lentus,Inf
1.274.O.,Vibrio parahaemolyticus,NoInf
1.274.O.,Vibrio sp. 10N.1,NoInf
1.274.O.,Vibrio sp. 10N.2,NoInf
1.274.O.,Vibrio sp. 10N.3,NoInf
1.274.O.,Vibrio sp. 10N.4,NoInf
1.274.O.,Vibrio sp. 10N.5,NoInf
1.274.O.,Vibrio sp. F12,NoInf
1.274.O.,Vibrio sp. F13,NoInf
1.274.O.,Vibrio splendidus,NoInf
1.274.O.,Vibrio tasmaniensis,NoInf
1.274.O.,Vibrio vulnificus,NoInf
1.275.O.,Aliivibrio fischeri,NoInf
1.275.O.,Enterovibrio norvegicus,NoInf
1.275.O.,Shewanella sp. 10N.6,NoInf
1.275.O.,Shewanella sp. 10N.7,NoInf
1.275.O.,Vibrio alginolyticus,NoInf
1.275.O.,Vibrio anguillarum,NoInf
1.275.O.,Vibrio breoganii,NoInf
1.275.O.,Vibrio cyclitrophicus,Inf
1.275.O.,Vibrio jasicida,NoInf
1.275.O.,Vibrio kanaloae,NoInf
1.275.O.,Vibrio lentus,NoInf
1.275.O.,Vibrio parahaemolyticus,NoInf
1.275.O.,Vibrio sp. 10N.1,NoInf
1.275.O.,Vibrio sp. 10N.2,NoInf
1.275.O.,Vibrio sp. 10N.3,NoInf
1.275.O.,Vibrio sp. 10N.4,NoInf
1.275.O.,Vibrio sp. 10N.5,NoInf
1.275.O.,Vibrio sp. F12,NoInf
1.275.O.,Vibrio sp. F13,NoInf
1.275.O.,Vibrio splendidus,NoInf
1.275.O.,Vibrio tasmaniensis,NoInf
1.275.O.,Vibrio vulnificus,NoInf
1.276.O.,Aliivibrio fischeri,NoInf
1.276.O.,Enterovibrio norvegicus,NoInf
1.276.O.,Shewanella sp. 10N.6,NoInf
1.276.O.,Shewanella sp. 10N.7,NoInf
1.276.O.,Vibrio alginolyticus,NoInf
1.276.O.,Vibrio anguillarum,NoInf
1.276.O.,Vibrio breoganii,NoInf
1.276.O.,Vibrio cyclitrophicus,Inf
1.276.O.,Vibrio jasicida,NoInf
1.276.O.,Vibrio kanaloae,NoInf
1.276.O.,Vibrio lentus,NoInf
1.276.O.,Vibrio parahaemolyticus,NoInf
1.276.O.,Vibrio sp. 10N.1,NoInf
1.276.O.,Vibrio sp. 10N.2,NoInf
1.276.O.,Vibrio sp. 10N.3,NoInf
1.276.O.,Vibrio sp. 10N.4,NoInf
1.276.O.,Vibrio sp. 10N.5,NoInf
1.276.O.,Vibrio sp. F12,NoInf
1.276.O.,Vibrio sp. F13,NoInf
1.276.O.,Vibrio splendidus,NoInf
1.276.O.,Vibrio tasmaniensis,NoInf
1.276.O.,Vibrio vulnificus,NoInf
1.277.A.,Aliivibrio fischeri,NoInf
1.277.A.,Enterovibrio norvegicus,NoInf
1.277.A.,Shewanella sp. 10N.6,NoInf
1.277.A.,Shewanella sp. 10N.7,NoInf
1.277.A.,Vibrio alginolyticus,NoInf
1.277.A.,Vibrio anguillarum,NoInf
1.277.A.,Vibrio breoganii,NoInf
1.277.A.,Vibrio cyclitrophicus,NoInf
1.277.A.,Vibrio jasicida,NoInf
1.277.A.,Vibrio kanaloae,NoInf
1.277.A.,Vibrio lentus,Inf
1.277.A.,Vibrio parahaemolyticus,NoInf
1.277.A.,Vibrio sp. 10N.1,NoInf
1.277.A.,Vibrio sp. 10N.2,NoInf
1.277.A.,Vibrio sp. 10N.3,NoInf
1.277.A.,Vibrio sp. 10N.4,NoInf
1.277.A.,Vibrio sp. 10N.5,NoInf
1.277.A.,Vibrio sp. F12,NoInf
1.277.A.,Vibrio sp. F13,NoInf
1.277.A.,Vibrio splendidus,NoInf
1.277.A.,Vibrio tasmaniensis,NoInf
1.277.A.,Vibrio vulnificus,NoInf
1.278.O.,Aliivibrio fischeri,NoInf
1.278.O.,Enterovibrio norvegicus,NoInf
1.278.O.,Shewanella sp. 10N.6,NoInf
1.278.O.,Shewanella sp. 10N.7,NoInf
1.278.O.,Vibrio alginolyticus,NoInf
1.278.O.,Vibrio anguillarum,NoInf
1.278.O.,Vibrio breoganii,NoInf
1.278.O.,Vibrio cyclitrophicus,Inf
1.278.O.,Vibrio jasicida,NoInf
1.278.O.,Vibrio kanaloae,NoInf
1.278.O.,Vibrio lentus,NoInf
1.278.O.,Vibrio parahaemolyticus,NoInf
1.278.O.,Vibrio sp. 10N.1,NoInf
1.278.O.,Vibrio sp. 10N.2,NoInf
1.278.O.,Vibrio sp. 10N.3,NoInf
1.278.O.,Vibrio sp. 10N.4,NoInf
1.278.O.,Vibrio sp. 10N.5,NoInf
1.278.O.,Vibrio sp. F12,NoInf
1.278.O.,Vibrio sp. F13,NoInf
1.278.O.,Vibrio splendidus,NoInf
1.278.O.,Vibrio tasmaniensis,NoInf
1.278.O.,Vibrio vulnificus,NoInf
1.280.O.,Aliivibrio fischeri,NoInf
1.280.O.,Enterovibrio norvegicus,NoInf
1.280.O.,Shewanella sp. 10N.6,NoInf
1.280.O.,Shewanella sp. 10N.7,NoInf
1.280.O.,Vibrio alginolyticus,NoInf
1.280.O.,Vibrio anguillarum,NoInf
1.280.O.,Vibrio breoganii,NoInf
1.280.O.,Vibrio cyclitrophicus,NoInf
1.280.O.,Vibrio jasicida,NoInf
1.280.O.,Vibrio kanaloae,NoInf
1.280.O.,Vibrio lentus,Inf
1.280.O.,Vibrio parahaemolyticus,NoInf
1.280.O.,Vibrio sp. 10N.1,NoInf
1.280.O.,Vibrio sp. 10N.2,NoInf
1.280.O.,Vibrio sp. 10N.3,NoInf
1.280.O.,Vibrio sp. 10N.4,NoInf
1.280.O.,Vibrio sp. 10N.5,NoInf
1.280.O.,Vibrio sp. F12,NoInf
1.280.O.,Vibrio sp. F13,NoInf
1.280.O.,Vibrio splendidus,NoInf
1.280.O.,Vibrio tasmaniensis,NoInf
1.280.O.,Vibrio vulnificus,NoInf
1.281.O.,Aliivibrio fischeri,NoInf
1.281.O.,Enterovibrio norvegicus,NoInf
1.281.O.,Shewanella sp. 10N.6,NoInf
1.281.O.,Shewanella sp. 10N.7,NoInf
1.281.O.,Vibrio alginolyticus,NoInf
1.281.O.,Vibrio anguillarum,NoInf
1.281.O.,Vibrio breoganii,NoInf
1.281.O.,Vibrio cyclitrophicus,NoInf
1.281.O.,Vibrio jasicida,NoInf
1.281.O.,Vibrio kanaloae,NoInf
1.281.O.,Vibrio lentus,Inf
1.281.O.,Vibrio parahaemolyticus,NoInf
1.281.O.,Vibrio sp. 10N.1,NoInf
1.281.O.,Vibrio sp. 10N.2,NoInf
1.281.O.,Vibrio sp. 10N.3,NoInf
1.281.O.,Vibrio sp. 10N.4,NoInf
1.281.O.,Vibrio sp. 10N.5,NoInf
1.281.O.,Vibrio sp. F12,NoInf
1.281.O.,Vibrio sp. F13,NoInf
1.281.O.,Vibrio splendidus,NoInf
1.281.O.,Vibrio tasmaniensis,NoInf
1.281.O.,Vibrio vulnificus,NoInf
1.282.A.,Aliivibrio fischeri,NoInf
1.282.A.,Enterovibrio norvegicus,NoInf
1.282.A.,Shewanella sp. 10N.6,NoInf
1.282.A.,Shewanella sp. 10N.7,NoInf
1.282.A.,Vibrio alginolyticus,NoInf
1.282.A.,Vibrio anguillarum,NoInf
1.282.A.,Vibrio breoganii,NoInf
1.282.A.,Vibrio cyclitrophicus,NoInf
1.282.A.,Vibrio jasicida,NoInf
1.282.A.,Vibrio kanaloae,NoInf
1.282.A.,Vibrio lentus,Inf
1.282.A.,Vibrio parahaemolyticus,NoInf
1.282.A.,Vibrio sp. 10N.1,NoInf
1.282.A.,Vibrio sp. 10N.2,NoInf
1.282.A.,Vibrio sp. 10N.3,NoInf
1.282.A.,Vibrio sp. 10N.4,NoInf
1.282.A.,Vibrio sp. 10N.5,NoInf
1.282.A.,Vibrio sp. F12,NoInf
1.282.A.,Vibrio sp. F13,NoInf
1.282.A.,Vibrio splendidus,NoInf
1.282.A.,Vibrio tasmaniensis,NoInf
1.282.A.,Vibrio vulnificus,NoInf
1.283.A.,Aliivibrio fischeri,NoInf
1.283.A.,Enterovibrio norvegicus,NoInf
1.283.A.,Shewanella sp. 10N.6,NoInf
1.283.A.,Shewanella sp. 10N.7,NoInf
1.283.A.,Vibrio alginolyticus,NoInf
1.283.A.,Vibrio anguillarum,NoInf
1.283.A.,Vibrio breoganii,NoInf
1.283.A.,Vibrio cyclitrophicus,NoInf
1.283.A.,Vibrio jasicida,NoInf
1.283.A.,Vibrio kanaloae,NoInf
1.283.A.,Vibrio lentus,Inf
1.283.A.,Vibrio parahaemolyticus,NoInf
1.283.A.,Vibrio sp. 10N.1,NoInf
1.283.A.,Vibrio sp. 10N.2,NoInf
1.283.A.,Vibrio sp. 10N.3,NoInf
1.283.A.,Vibrio sp. 10N.4,NoInf
1.283.A.,Vibrio sp. 10N.5,NoInf
1.283.A.,Vibrio sp. F12,NoInf
1.283.A.,Vibrio sp. F13,NoInf
1.283.A.,Vibrio splendidus,NoInf
1.283.A.,Vibrio tasmaniensis,NoInf
1.283.A.,Vibrio vulnificus,NoInf
1.284.A.,Aliivibrio fischeri,NoInf
1.284.A.,Enterovibrio norvegicus,NoInf
1.284.A.,Shewanella sp. 10N.6,NoInf
1.284.A.,Shewanella sp. 10N.7,NoInf
1.284.A.,Vibrio alginolyticus,NoInf
1.284.A.,Vibrio anguillarum,NoInf
1.284.A.,Vibrio breoganii,NoInf
1.284.A.,Vibrio cyclitrophicus,Inf
1.284.A.,Vibrio jasicida,NoInf
1.284.A.,Vibrio kanaloae,NoInf
1.284.A.,Vibrio lentus,NoInf
1.284.A.,Vibrio parahaemolyticus,NoInf
1.284.A.,Vibrio sp. 10N.1,NoInf
1.284.A.,Vibrio sp. 10N.2,NoInf
1.284.A.,Vibrio sp. 10N.3,NoInf
1.284.A.,Vibrio sp. 10N.4,NoInf
1.284.A.,Vibrio sp. 10N.5,NoInf
1.284.A.,Vibrio sp. F12,NoInf
1.284.A.,Vibrio sp. F13,NoInf
1.284.A.,Vibrio splendidus,NoInf
1.284.A.,Vibrio tasmaniensis,NoInf
1.284.A.,Vibrio vulnificus,NoInf
1.285.O.,Aliivibrio fischeri,NoInf
1.285.O.,Enterovibrio norvegicus,NoInf
1.285.O.,Shewanella sp. 10N.6,NoInf
1.285.O.,Shewanella sp. 10N.7,NoInf
1.285.O.,Vibrio alginolyticus,NoInf
1.285.O.,Vibrio anguillarum,NoInf
1.285.O.,Vibrio breoganii,NoInf
1.285.O.,Vibrio cyclitrophicus,NoInf
1.285.O.,Vibrio jasicida,NoInf
1.285.O.,Vibrio kanaloae,NoInf
1.285.O.,Vibrio lentus,Inf
1.285.O.,Vibrio parahaemolyticus,NoInf
1.285.O.,Vibrio sp. 10N.1,NoInf
1.285.O.,Vibrio sp. 10N.2,NoInf
1.285.O.,Vibrio sp. 10N.3,NoInf
1.285.O.,Vibrio sp. 10N.4,NoInf
1.285.O.,Vibrio sp. 10N.5,NoInf
1.285.O.,Vibrio sp. F12,NoInf
1.285.O.,Vibrio sp. F13,NoInf
1.285.O.,Vibrio splendidus,NoInf
1.285.O.,Vibrio tasmaniensis,NoInf
1.285.O.,Vibrio vulnificus,NoInf
1.286.O.,Aliivibrio fischeri,NoInf
1.286.O.,Enterovibrio norvegicus,NoInf
1.286.O.,Shewanella sp. 10N.6,NoInf
1.286.O.,Shewanella sp. 10N.7,NoInf
1.286.O.,Vibrio alginolyticus,NoInf
1.286.O.,Vibrio anguillarum,NoInf
1.286.O.,Vibrio breoganii,NoInf
1.286.O.,Vibrio cyclitrophicus,Inf
1.286.O.,Vibrio jasicida,NoInf
1.286.O.,Vibrio kanaloae,NoInf
1.286.O.,Vibrio lentus,NoInf
1.286.O.,Vibrio parahaemolyticus,NoInf
1.286.O.,Vibrio sp. 10N.1,NoInf
1.286.O.,Vibrio sp. 10N.2,NoInf
1.286.O.,Vibrio sp. 10N.3,NoInf
1.286.O.,Vibrio sp. 10N.4,NoInf
1.286.O.,Vibrio sp. 10N.5,NoInf
1.286.O.,Vibrio sp. F12,NoInf
1.286.O.,Vibrio sp. F13,NoInf
1.286.O.,Vibrio splendidus,NoInf
1.286.O.,Vibrio tasmaniensis,NoInf
1.286.O.,Vibrio vulnificus,NoInf
1.287.O.,Aliivibrio fischeri,NoInf
1.287.O.,Enterovibrio norvegicus,NoInf
1.287.O.,Shewanella sp. 10N.6,NoInf
1.287.O.,Shewanella sp. 10N.7,NoInf
1.287.O.,Vibrio alginolyticus,NoInf
1.287.O.,Vibrio anguillarum,NoInf
1.287.O.,Vibrio breoganii,NoInf
1.287.O.,Vibrio cyclitrophicus,Inf
1.287.O.,Vibrio jasicida,NoInf
1.287.O.,Vibrio kanaloae,NoInf
1.287.O.,Vibrio lentus,NoInf
1.287.O.,Vibrio parahaemolyticus,NoInf
1.287.O.,Vibrio sp. 10N.1,NoInf
1.287.O.,Vibrio sp. 10N.2,NoInf
1.287.O.,Vibrio sp. 10N.3,NoInf
1.287.O.,Vibrio sp. 10N.4,NoInf
1.287.O.,Vibrio sp. 10N.5,NoInf
1.287.O.,Vibrio sp. F12,NoInf
1.287.O.,Vibrio sp. F13,NoInf
1.287.O.,Vibrio splendidus,NoInf
1.287.O.,Vibrio tasmaniensis,NoInf
1.287.O.,Vibrio vulnificus,NoInf
1.289.A.,Aliivibrio fischeri,NoInf
1.289.A.,Enterovibrio norvegicus,NoInf
1.289.A.,Shewanella sp. 10N.6,NoInf
1.289.A.,Shewanella sp. 10N.7,NoInf
1.289.A.,Vibrio alginolyticus,NoInf
1.289.A.,Vibrio anguillarum,NoInf
1.289.A.,Vibrio breoganii,NoInf
1.289.A.,Vibrio cyclitrophicus,Inf
1.289.A.,Vibrio jasicida,NoInf
1.289.A.,Vibrio kanaloae,NoInf
1.289.A.,Vibrio lentus,NoInf
1.289.A.,Vibrio parahaemolyticus,NoInf
1.289.A.,Vibrio sp. 10N.1,NoInf
1.289.A.,Vibrio sp. 10N.2,NoInf
1.289.A.,Vibrio sp. 10N.3,NoInf
1.289.A.,Vibrio sp. 10N.4,NoInf
1.289.A.,Vibrio sp. 10N.5,NoInf
1.289.A.,Vibrio sp. F12,NoInf
1.289.A.,Vibrio sp. F13,NoInf
1.289.A.,Vibrio splendidus,NoInf
1.289.A.,Vibrio tasmaniensis,NoInf
1.289.A.,Vibrio vulnificus,NoInf
1.291.O.,Aliivibrio fischeri,NoInf
1.291.O.,Enterovibrio norvegicus,NoInf
1.291.O.,Shewanella sp. 10N.6,NoInf
1.291.O.,Shewanella sp. 10N.7,NoInf
1.291.O.,Vibrio alginolyticus,NoInf
1.291.O.,Vibrio anguillarum,NoInf
1.291.O.,Vibrio breoganii,NoInf
1.291.O.,Vibrio cyclitrophicus,NoInf
1.291.O.,Vibrio jasicida,NoInf
1.291.O.,Vibrio kanaloae,NoInf
1.291.O.,Vibrio lentus,NoInf
1.291.O.,Vibrio parahaemolyticus,NoInf
1.291.O.,Vibrio sp. 10N.1,NoInf
1.291.O.,Vibrio sp. 10N.2,NoInf
1.291.O.,Vibrio sp. 10N.3,NoInf
1.291.O.,Vibrio sp. 10N.4,NoInf
1.291.O.,Vibrio sp. 10N.5,NoInf
1.291.O.,Vibrio sp. F12,NoInf
1.291.O.,Vibrio sp. F13,NoInf
1.291.O.,Vibrio splendidus,NoInf
1.291.O.,Vibrio tasmaniensis,NoInf
1.291.O.,Vibrio vulnificus,NoInf
1.293.O.,Aliivibrio fischeri,NoInf
1.293.O.,Enterovibrio norvegicus,NoInf
1.293.O.,Shewanella sp. 10N.6,NoInf
1.293.O.,Shewanella sp. 10N.7,NoInf
